City,Latitude,Longitude,Name,Link,Rating
Gorges du Verdon,43.7496562,6.3285616,La Clorinde,https://www.booking.comhttps://www.booking.com/hotel/fr/holiday-home-la-clorinde.fr.html,"Avec une note de 9,1"
Gorges du Verdon,43.7496562,6.3285616,Auberge de Baudinard sur Verdon,https://www.booking.comhttps://www.booking.com/hotel/fr/auberge-de-baudinard.fr.html,"Avec une note de 8,6"
Gorges du Verdon,43.7496562,6.3285616,Domaine de Majastre,https://www.booking.comhttps://www.booking.com/hotel/fr/domaine-de-majastre.fr.html,"Avec une note de 7,7"
Gorges du Verdon,43.7496562,6.3285616,Clos Augusta,https://www.booking.comhttps://www.booking.com/hotel/fr/clos-augusta.fr.html,"Avec une note de 7,9"
Gorges du Verdon,43.7496562,6.3285616,RÃ©sidence Odalys La Licorne de Haute Provence,https://www.booking.comhttps://www.booking.com/hotel/fr/la-licorne-de-haute-provence.fr.html,"Avec une note de 7,4"
Gorges du Verdon,43.7496562,6.3285616,Studi-HÃ´tel RÃ©sidence Plein Voile,https://www.booking.comhttps://www.booking.com/hotel/fr/studi-ha-tel-ra-c-sidence-plein-voile.fr.html,"Avec une note de 7,9"
Gorges du Verdon,43.7496562,6.3285616,Les cabanes de Bourras,https://www.booking.comhttps://www.booking.com/hotel/fr/camping-a-la-ferme-de-bourras.fr.html,"Avec une note de 9,2"
Gorges du Verdon,43.7496562,6.3285616,La Bastide des Cades,https://www.booking.comhttps://www.booking.com/hotel/fr/la-bastide-des-cades-aiguines.fr.html,"Avec une note de 9,0"
Bormes les Mimosas,43.1506968,6.3419285,"L'OdyssÃ©e provenÃ§ale, un duplex de charme de 2 chambres au pied du village mÃ©diÃ©val de Bormes-les-Mimosas, offrant des prestations haut de gamme et une superbe vue sur le Massif des Maures",https://www.booking.comhttps://www.booking.com/hotel/fr/duplex-de-charme-t3-dernier-etage-vue-collines.fr.html,"Avec une note de 9,6"
Bormes les Mimosas,43.1506968,6.3419285,Bel appartement classÃ© 3 Ã©toiles,https://www.booking.comhttps://www.booking.com/hotel/fr/joli-2-pieces-avec-parking-gratuit-sur-place.fr.html,"Avec une note de 9,6"
Bormes les Mimosas,43.1506968,6.3419285,Hostellerie du Cigalou,https://www.booking.comhttps://www.booking.com/hotel/fr/hostellerie-du-cigalou.fr.html,"Avec une note de 8,7"
Bormes les Mimosas,43.1506968,6.3419285,La Recampado,https://www.booking.comhttps://www.booking.com/hotel/fr/la-recampado-bormes-les-mimosas.fr.html,"Avec une note de 9,8"
Bormes les Mimosas,43.1506968,6.3419285,Eden Rose Grand Hotel BW Premier Collection,https://www.booking.comhttps://www.booking.com/hotel/fr/eden-rose-grand-bw-premier-collection.fr.html,"Avec une note de 8,8"
Bormes les Mimosas,43.1506968,6.3419285,Hotel La Voile,https://www.booking.comhttps://www.booking.com/hotel/fr/hotel-la-voile-fr.fr.html,"Avec une note de 8,7"
Bormes les Mimosas,43.1506968,6.3419285,Le Mirage,https://www.booking.comhttps://www.booking.com/hotel/fr/le-domaine-du-mirage.fr.html,"Avec une note de 9,3"
Bormes les Mimosas,43.1506968,6.3419285,HÃ´tel Paradis,https://www.booking.comhttps://www.booking.com/hotel/fr/paradis.fr.html,"Avec une note de 8,8"
Bormes les Mimosas,43.1506968,6.3419285,La LavandiÃ¨re,https://www.booking.comhttps://www.booking.com/hotel/fr/la-lavandiere-bormes-les-mimosas.fr.html,"Avec une note de 9,2"
Bormes les Mimosas,43.1506968,6.3419285,HÃ´tel de la Plage - HDLP,https://www.booking.comhttps://www.booking.com/hotel/fr/de-la-plage-hdlp.fr.html,"Avec une note de 9,0"
Bormes les Mimosas,43.1506968,6.3419285,Hotel Restaurant Bellevue,https://www.booking.comhttps://www.booking.com/hotel/fr/restaurant-bellevue.fr.html,"Avec une note de 7,5"
Bormes les Mimosas,43.1506968,6.3419285,Superbe T4 -Vue Mer- Tout Confort Refait Ã  Neuf!,https://www.booking.comhttps://www.booking.com/hotel/fr/superbe-t4-vue-mer-tout-confort-refait-a-neuf.fr.html,"Avec une note de 9,4"
Bormes les Mimosas,43.1506968,6.3419285,Apartment Le Clos Jardin-1 by Interhome,https://www.booking.comhttps://www.booking.com/hotel/fr/apartment-le-clos-jardin.fr.html,"Avec une note de 9,0"
Bormes les Mimosas,43.1506968,6.3419285,Auberge du Dom,https://www.booking.comhttps://www.booking.com/hotel/fr/auberge-du-dom.fr.html,"Avec une note de 8,7"
Bormes les Mimosas,43.1506968,6.3419285,"Calme, Piscine - Appartement Milady's Garden",https://www.booking.comhttps://www.booking.com/hotel/fr/calme-piscine-appartement-miladys-garden.fr.html,"Avec une note de 8,8"
Bormes les Mimosas,43.1506968,6.3419285,Maison Gaou BÃ©nat Piscine Vue mer,https://www.booking.comhttps://www.booking.com/hotel/fr/maison-piscine-vue-mer.fr.html,"Avec une note de 8,6"
Bormes les Mimosas,43.1506968,6.3419285,Bormes - Le Loft,https://www.booking.comhttps://www.booking.com/hotel/fr/bormes-le-loft.fr.html,"Avec une note de 9,1"
Bormes les Mimosas,43.1506968,6.3419285,La petite Provence,https://www.booking.comhttps://www.booking.com/hotel/fr/lovely-place-for-2.fr.html,"Avec une note de 8,5"
Bormes les Mimosas,43.1506968,6.3419285,Appartement pieds dans lâeau Vue Mer Bormes Les Mimosas,https://www.booking.comhttps://www.booking.com/hotel/fr/appartement-pieds-dans-l-eau-vue-mer-bormes-les-mimosas.fr.html,"Avec une note de 9,2"
Bormes les Mimosas,43.1506968,6.3419285,HomeStay Bormes,https://www.booking.comhttps://www.booking.com/hotel/fr/homestay-bormes-bormes-les-mimosas.fr.html,"Avec une note de 9,8"
Bormes les Mimosas,43.1506968,6.3419285,Appartement climatisÃ© Bord de Mer La Faviere,https://www.booking.comhttps://www.booking.com/hotel/fr/apartement-la-faviere-bormes-les-mimosas.fr.html,"Avec une note de 8,8"
Bormes les Mimosas,43.1506968,6.3419285,SELECT'soHOME - Maison neuve avec piscine - Parking inclus - EVASION,https://www.booking.comhttps://www.booking.com/hotel/fr/select-sohome-maison-neuve-avec-piscine-parking-inclus-evasion.fr.html,"Avec une note de 9,3"
Bormes les Mimosas,43.1506968,6.3419285,Mer et soleil,https://www.booking.comhttps://www.booking.com/hotel/fr/mer-et-soleil-bormes-les-mimosas.fr.html,"Avec une note de 8,4"
Bormes les Mimosas,43.1506968,6.3419285,"Studio LiÃ¨ge, vue mer au village de Bormes les Mimosas",https://www.booking.comhttps://www.booking.com/hotel/fr/studio-vue-mer-au-village-de-bormes-les-mimosas.fr.html,"Avec une note de 9,5"
Bormes les Mimosas,43.1506968,6.3419285,Le studio TAHITI 4 pers 600m de la plage la faviÃ¨re,https://www.booking.comhttps://www.booking.com/hotel/fr/le-studio-tahiti-4-pers-200m-de-la-plage.fr.html,"Avec une note de 9,0"
Cassis,43.2140359,5.5396318,UNE TERRASSE SUR LA MER 3 pers 2 chambres VUE MER,https://www.booking.comhttps://www.booking.com/hotel/fr/une-terrasse-sur-la-mer-cassis.fr.html,"Avec une note de 9,0"
Cassis,43.2140359,5.5396318,TropÃ©zia- Standing T4 Terrasse et Parking Cassis,https://www.booking.comhttps://www.booking.com/hotel/fr/tropezia-standing-t4-terrasse-et-parking-cassis.fr.html,"Avec une note de 9,2"
Cassis,43.2140359,5.5396318,HPC Suites - Cassis Centre - Parking Gratuit & Piscine ChauffÃ©e,https://www.booking.comhttps://www.booking.com/hotel/fr/hpc-suites.fr.html,"Avec une note de 9,1"
Cassis,43.2140359,5.5396318,Lou BÃ¨u par Dodo-a-Cassis,https://www.booking.comhttps://www.booking.com/hotel/fr/hulin.fr.html,"Avec une note de 9,1"
Cassis,43.2140359,5.5396318,FACE A LA MER,https://www.booking.comhttps://www.booking.com/hotel/fr/face-a-la-mer-cassis.fr.html,"Avec une note de 8,8"
Cassis,43.2140359,5.5396318,Le Nani Raou par Dodo Ã  Cassis,https://www.booking.comhttps://www.booking.com/hotel/fr/le-calendal-par-dodo-a-cassis.fr.html,"Avec une note de 9,0"
Cassis,43.2140359,5.5396318,Appartement le Quai du Port Cassis parking clim,https://www.booking.comhttps://www.booking.com/hotel/fr/appartement-le-quai-du-port-cassis-parking-clim.fr.html,"Avec une note de 9,2"
Cassis,43.2140359,5.5396318,Le Canaio Upper Club par Dodo-a-Cassis,https://www.booking.comhttps://www.booking.com/hotel/fr/le-canaio-upper-club-par-dodo-a-cassis.fr.html,"Avec une note de 8,7"
Cassis,43.2140359,5.5396318,La Viguerie par Dodo-a-Cassis,https://www.booking.comhttps://www.booking.com/hotel/fr/la-viguerie-par-dodo-a-cassis-cassis1.fr.html,"Avec une note de 8,2"
Cassis,43.2140359,5.5396318,LeÃ¯ TapeniÃ© par Dodo-a-Cassis,https://www.booking.comhttps://www.booking.com/hotel/fr/lei-tapenie.fr.html,"Avec une note de 8,6"
Cassis,43.2140359,5.5396318,SunRise Cassis,https://www.booking.comhttps://www.booking.com/hotel/fr/sunrise-cassis.fr.html,"Avec une note de 9,4"
Cassis,43.2140359,5.5396318,L'Anglet par Dodo-a-Cassis,https://www.booking.comhttps://www.booking.com/hotel/fr/anglet-par-dodo-a-cassis.fr.html,"Avec une note de 8,8"
Cassis,43.2140359,5.5396318,LeÃ¯ TapeniÃ© 2 par Dodo-a-Cassis,https://www.booking.comhttps://www.booking.com/hotel/fr/lei-tapenie-2-par-dodo-a-cassis.fr.html,"Avec une note de 8,4"
Cassis,43.2140359,5.5396318,L'ECHO DES FLOTS vue mer,https://www.booking.comhttps://www.booking.com/hotel/fr/echo-des-flots.fr.html,"Avec une note de 9,0"
Cassis,43.2140359,5.5396318,SunSet Cassis,https://www.booking.comhttps://www.booking.com/hotel/fr/sunset-cassis.fr.html,"Avec une note de 9,4"
Cassis,43.2140359,5.5396318,Le Phare par Dodo-a-Cassis,https://www.booking.comhttps://www.booking.com/hotel/fr/le-carnot-cassis.fr.html,"Avec une note de 8,6"
Cassis,43.2140359,5.5396318,Le Rooftop par Dodo-a-Cassis,https://www.booking.comhttps://www.booking.com/hotel/fr/le-cosyport.fr.html,"Avec une note de 8,5"
Cassis,43.2140359,5.5396318,Le Bosquet 3 par Dodo-a-Cassis,https://www.booking.comhttps://www.booking.com/hotel/fr/le-bosquet-3-par-dodo-a-cassis.fr.html,"Avec une note de 8,7"
Cassis,43.2140359,5.5396318,Home Cassis - Maison Les Calanques - Piscine chauffÃ©e Ã  30c,https://www.booking.comhttps://www.booking.com/hotel/fr/home-cassis.fr.html,"Avec une note de 8,2"
Cassis,43.2140359,5.5396318,La Demeure InsoupÃ§onnÃ©e,https://www.booking.comhttps://www.booking.com/hotel/fr/la-demeure-insoupconnee.fr.html,"Avec une note de 9,6"
Cassis,43.2140359,5.5396318,BALCON SUR MER vue mer,https://www.booking.comhttps://www.booking.com/hotel/fr/balcon-sur-mer.fr.html,"Avec une note de 7,8"
Cassis,43.2140359,5.5396318,Le Clocher par Dodo-a-Cassis,https://www.booking.comhttps://www.booking.com/hotel/fr/bonnard-abbe.fr.html,"Avec une note de 7,5"
Cassis,43.2140359,5.5396318,Le Val d'Ore par Dodo-a-Cassis,https://www.booking.comhttps://www.booking.com/hotel/fr/le-val-d-39-ore-par-dodo-a-cassis.fr.html,"Avec une note de 7,9"
Cassis,43.2140359,5.5396318,CASSIS VILLAGE Options Parking and Baby,https://www.booking.comhttps://www.booking.com/hotel/fr/cassis-centre-neuf-72-m2-clim-et-place-privee.fr.html,Avec une note de 10
Cassis,43.2140359,5.5396318,Home Cassis - Maison MÃ©diterranÃ©e - Piscine chauffÃ©e Ã  30c,https://www.booking.comhttps://www.booking.com/hotel/fr/home-cassis-maison-mediterrannee.fr.html,"Avec une note de 8,6"
Aix en Provence,43.5298424,5.4474738,Renaissance Aix-en-Provence Hotel,https://www.booking.comhttps://www.booking.com/hotel/fr/renaissance-aix-en-provence.fr.html,"Avec une note de 8,4"
Aix en Provence,43.5298424,5.4474738,ChÃ¢teau de la Gaude,https://www.booking.comhttps://www.booking.com/hotel/fr/chateau-de-la-gaude.fr.html,"Avec une note de 9,2"
Aix en Provence,43.5298424,5.4474738,Grand HÃ´tel Roi RenÃ© Aix - MGallery Collection,https://www.booking.comhttps://www.booking.com/hotel/fr/grand-mercure-roi-rene.fr.html,"Avec une note de 8,4"
Aix en Provence,43.5298424,5.4474738,Aquabella HÃ´tel & Spa,https://www.booking.comhttps://www.booking.com/hotel/fr/hotel-aquabella.fr.html,"Avec une note de 8,6"
Aix en Provence,43.5298424,5.4474738,SetClub HÃ´tel & Spa,https://www.booking.comhttps://www.booking.com/hotel/fr/le-set.fr.html,"Avec une note de 8,0"
Aix en Provence,43.5298424,5.4474738,Radisson Hotel Aix En Provence,https://www.booking.comhttps://www.booking.com/hotel/fr/golden-tulip-aix-en-provence.fr.html,"Avec une note de 8,0"
Aix en Provence,43.5298424,5.4474738,Best Western Hotel le Galice Aix-en-Provence,https://www.booking.comhttps://www.booking.com/hotel/fr/best-western-le-galice.fr.html,"Avec une note de 8,0"
Aix en Provence,43.5298424,5.4474738,HÃ´tel Particulier Le 28 - Spa & Art Luxury Design by Alain Ducasse,https://www.booking.comhttps://www.booking.com/hotel/fr/particulier-28-a-aix-aix-en-provence1.fr.html,"Avec une note de 9,0"
Aix en Provence,43.5298424,5.4474738,La Caravelle,https://www.booking.comhttps://www.booking.com/hotel/fr/la-caravelle-aix-en-provence.fr.html,"Avec une note de 8,4"
Aix en Provence,43.5298424,5.4474738,HÃ´tel Boutique CÃ©zanne centre Aix-en-Provence,https://www.booking.comhttps://www.booking.com/hotel/fr/cezanne-aix-en-provence.fr.html,"Avec une note de 8,7"
Aix en Provence,43.5298424,5.4474738,Negrecoste HÃ´tel & Spa,https://www.booking.comhttps://www.booking.com/hotel/fr/grand-negre-coste.fr.html,"Avec une note de 8,2"
Aix en Provence,43.5298424,5.4474738,HÃ´tel de la Rotonde Aix en Provence,https://www.booking.comhttps://www.booking.com/hotel/fr/rotonde.fr.html,"Avec une note de 8,2"
Aix en Provence,43.5298424,5.4474738,Aparthotel Adagio Aix-en-Provence Centre,https://www.booking.comhttps://www.booking.com/hotel/fr/pierre-vacances-city-centre.fr.html,"Avec une note de 8,4"
Aix en Provence,43.5298424,5.4474738,HÃ´tel des Augustins,https://www.booking.comhttps://www.booking.com/hotel/fr/les-augustins.fr.html,"Avec une note de 8,4"
Aix en Provence,43.5298424,5.4474738,HÃ´tel de France,https://www.booking.comhttps://www.booking.com/hotel/fr/de-france-aix-en-provence.fr.html,"Avec une note de 7,2"
Aix en Provence,43.5298424,5.4474738,Villa Saint-Ange,https://www.booking.comhttps://www.booking.com/hotel/fr/villa-saint-ange.fr.html,"Avec une note de 9,3"
Aix en Provence,43.5298424,5.4474738,SÃ©jours & Affaires Aix-en-Provence Mirabeau,https://www.booking.comhttps://www.booking.com/hotel/fr/residence-mirabeau.fr.html,"Avec une note de 7,9"
Aix en Provence,43.5298424,5.4474738,Appart Hotel Odalys City Aix en Provence L'Atrium,https://www.booking.comhttps://www.booking.com/hotel/fr/atrium-d-anaite.fr.html,"Avec une note de 8,0"
Aix en Provence,43.5298424,5.4474738,Les Lodges Sainte-Victoire Hotel & Spa,https://www.booking.comhttps://www.booking.com/hotel/fr/les-lodges-sainte-victoire.fr.html,"Avec une note de 9,0"
Aix en Provence,43.5298424,5.4474738,Sublime Appartement Centre Dâaix,https://www.booking.comhttps://www.booking.com/hotel/fr/sublime-appartement-centre-d-aix.fr.html,
Aix en Provence,43.5298424,5.4474738,"La Bastide de Damien, 5 clefs Demeure d'Exception et Table Remarquable dans le guide Teritoria, JACUZZI Privatif, Cuisine Ã©toilÃ©e Dominique FrÃ©rard",https://www.booking.comhttps://www.booking.com/hotel/fr/chambres-romantiques-aix-en-provence.fr.html,"Avec une note de 9,5"
Aix en Provence,43.5298424,5.4474738,Les Suites du Cours & Spa,https://www.booking.comhttps://www.booking.com/hotel/fr/les-suites-du-cours.fr.html,"Avec une note de 9,2"
Aix en Provence,43.5298424,5.4474738,HÃ´tel Escaletto,https://www.booking.comhttps://www.booking.com/hotel/fr/hotel-escaletto.fr.html,"Avec une note de 8,4"
Aix en Provence,43.5298424,5.4474738,Les Quatre Dauphins,https://www.booking.comhttps://www.booking.com/hotel/fr/les-quatre-dauphins.fr.html,"Avec une note de 8,4"
Aix en Provence,43.5298424,5.4474738,Novotel Aix-en-Provence Pont de L'Arc,https://www.booking.comhttps://www.booking.com/hotel/fr/aix-en-provence-pont-de-l-arc-fenouilleres.fr.html,"Avec une note de 8,0"
Avignon,43.9492493,4.8059012,HÃ´tel Le Bristol,https://www.booking.comhttps://www.booking.com/hotel/fr/hotel-bristol-avignon.fr.html,"Avec une note de 8,3"
Avignon,43.9492493,4.8059012,HÃ´tel Cloitre Saint Louis Avignon,https://www.booking.comhttps://www.booking.com/hotel/fr/clarioncloitrestlouis.fr.html,"Avec une note de 7,6"
Avignon,43.9492493,4.8059012,Mercure Avignon Centre Palais des Papes,https://www.booking.comhttps://www.booking.com/hotel/fr/mercure-cite-des-papes.fr.html,"Avec une note de 7,8"
Avignon,43.9492493,4.8059012,Hotel Le Magnan,https://www.booking.comhttps://www.booking.com/hotel/fr/hotellemagnan.fr.html,"Avec une note de 8,4"
Avignon,43.9492493,4.8059012,Avignon Grand Hotel,https://www.booking.comhttps://www.booking.com/hotel/fr/avignongrandhotel.fr.html,"Avec une note de 8,1"
Avignon,43.9492493,4.8059012,Kyriad Avignon - Palais des Papes,https://www.booking.comhttps://www.booking.com/hotel/fr/kyriad-avignon-palais-des-papes-xml.fr.html,"Avec une note de 8,4"
Avignon,43.9492493,4.8059012,ApartHotel Sainte-Marthe,https://www.booking.comhttps://www.booking.com/hotel/fr/ra-c-sidence-sainte-marthe.fr.html,"Avec une note de 8,0"
Avignon,43.9492493,4.8059012,Hotel De Cambis Best Western Premier Collection,https://www.booking.comhttps://www.booking.com/hotel/fr/de-cambis-bw-premier-collection.fr.html,"Avec une note de 8,7"
Avignon,43.9492493,4.8059012,HÃ´tel Central,https://www.booking.comhttps://www.booking.com/hotel/fr/central-avignon.fr.html,"Avec une note de 7,9"
Avignon,43.9492493,4.8059012,Best Western Plus Le Lavarin,https://www.booking.comhttps://www.booking.com/hotel/fr/hotellelavarin.fr.html,"Avec une note de 8,3"
Avignon,43.9492493,4.8059012,"Au cÅur des Papes, dans bÃ¢tisse de charme studios & appartements en cÅur de ville",https://www.booking.comhttps://www.booking.com/hotel/fr/au-coeur-des-papes.fr.html,"Avec une note de 8,0"
Avignon,43.9492493,4.8059012,Apartment 40m2-Air conditioning-Elevator-Underground parking-Self checkin! Appart climatisÃ© 40m2-Ascenseur-Parking souterrain -ArrivÃ©e autonome,https://www.booking.comhttps://www.booking.com/hotel/fr/appart-parking-arrivee-autonome.fr.html,"Avec une note de 9,7"
Avignon,43.9492493,4.8059012,Mercure Avignon Gare TGV,https://www.booking.comhttps://www.booking.com/hotel/fr/expresshiavignon.fr.html,"Avec une note de 8,5"
Avignon,43.9492493,4.8059012,Le 47,https://www.booking.comhttps://www.booking.com/hotel/fr/le-47-avignon.fr.html,"Avec une note de 9,7"
Avignon,43.9492493,4.8059012,Les Cachettes,https://www.booking.comhttps://www.booking.com/hotel/fr/nos-cachettes.fr.html,"Avec une note de 9,0"
Avignon,43.9492493,4.8059012,"Duplex-Ceiling height 1,9m-Free private parking-Self check in !! Duplex climatisÃ©-Hauteur sous plafond 1,9m-Parking privÃ© gratuit-ArrivÃ©e autonome !!",https://www.booking.comhttps://www.booking.com/hotel/fr/duplex-climatise-au-centre-ville-d-avignon-avec-parking-prive-gratuit.fr.html,"Avec une note de 9,6"
Avignon,43.9492493,4.8059012,HÃ´tel Les Corps Saints,https://www.booking.comhttps://www.booking.com/hotel/fr/splendid-avignon.fr.html,"Avec une note de 7,6"
Avignon,43.9492493,4.8059012,HÃ´tel Le MÃ©diÃ©val Palais des Papes,https://www.booking.comhttps://www.booking.com/hotel/fr/le-medieval-avignon.fr.html,"Avec une note de 7,9"
Avignon,43.9492493,4.8059012,HÃ´tel de l'Horloge,https://www.booking.comhttps://www.booking.com/hotel/fr/de-l-horloge.fr.html,"Avec une note de 8,5"
Avignon,43.9492493,4.8059012,Hotel d'Europe,https://www.booking.comhttps://www.booking.com/hotel/fr/d-europe.fr.html,"Avec une note de 8,7"
Avignon,43.9492493,4.8059012,Appartement Les Hortensias,https://www.booking.comhttps://www.booking.com/hotel/fr/les-hortensias-avignon.fr.html,"Avec une note de 9,3"
Avignon,43.9492493,4.8059012,"Le Cosy du Gal, Ã  2 Pas du Palais des Papes parking gratuit securisÃ©",https://www.booking.comhttps://www.booking.com/hotel/fr/les-2-arbres.fr.html,"Avec une note de 8,1"
Avignon,43.9492493,4.8059012,HÃ´tel du Palais des Papes,https://www.booking.comhttps://www.booking.com/hotel/fr/du-palais-des-papes-avignon.fr.html,"Avec une note de 6,8"
Avignon,43.9492493,4.8059012,ibis Avignon Centre Gare,https://www.booking.comhttps://www.booking.com/hotel/fr/ibis-avignon-centre-gare.fr.html,"Avec une note de 7,7"
Avignon,43.9492493,4.8059012,Clos des Arts Suspendus,https://www.booking.comhttps://www.booking.com/hotel/fr/clos-des-arts-suspendus.fr.html,"Avec une note de 9,4"
Uzes,44.0121279,4.4196718,Boutique Hôtel Entraigues,https://www.booking.comhttps://www.booking.com/hotel/fr/entraigues-uzes2.fr.html,"Avec une note de 8,9"
Uzes,44.0121279,4.4196718,Hôtel Le SAINT-GENIÈS,https://www.booking.comhttps://www.booking.com/hotel/fr/le-saint-genies.fr.html,"Avec une note de 9,2"
Uzes,44.0121279,4.4196718,La Taverne,https://www.booking.comhttps://www.booking.com/hotel/fr/la-taverne.fr.html,"Avec une note de 8,7"
Uzes,44.0121279,4.4196718,Uzès centre à 2 min - piscine - clim - parking,https://www.booking.comhttps://www.booking.com/hotel/fr/uzes-centre-a-2-min-piscine-clim-parking.fr.html,"Avec une note de 9,0"
Uzes,44.0121279,4.4196718,La Grande Bourgade-Authentique Maison en Pierre avec Terrasse Climatisation au Cœur d'Uzès,https://www.booking.comhttps://www.booking.com/hotel/fr/la-grande-bourgade-authentique-maison-en-pierre-avec-terrasse-climatisation-au-c.fr.html,"Avec une note de 9,9"
Uzes,44.0121279,4.4196718,Logis Hotel Restaurant Uzès Pont du Gard,https://www.booking.comhttps://www.booking.com/hotel/fr/uzes.fr.html,"Avec une note de 8,0"
Uzes,44.0121279,4.4196718,appartement 3 min a pied du centre d'Uzès parking piscine,https://www.booking.comhttps://www.booking.com/hotel/fr/mas-des-oliviers-uzes.fr.html,"Avec une note de 8,8"
Uzes,44.0121279,4.4196718,Une chambre à Uzès,https://www.booking.comhttps://www.booking.com/hotel/fr/une-chambre-a-uzes.fr.html,"Avec une note de 9,2"
Uzes,44.0121279,4.4196718,Location Saisonnière Villa,https://www.booking.comhttps://www.booking.com/hotel/fr/location-saisonniere-villa.fr.html,"Avec une note de 9,4"
Uzes,44.0121279,4.4196718,Maison de Roche-Uzès Centre Historique L' Ucetia,https://www.booking.comhttps://www.booking.com/hotel/fr/maison-de-roche-uzes-centre-historique-l-ucetia.fr.html,"Avec une note de 9,4"
Uzes,44.0121279,4.4196718,"Appartement cosy centre Uzès, parking gratuit, piscine",https://www.booking.comhttps://www.booking.com/hotel/fr/appartement-calme-centre-uzes-parking-ferme-gratuit.fr.html,"Avec une note de 9,1"
Uzes,44.0121279,4.4196718,Chez Louis de Uzès,https://www.booking.comhttps://www.booking.com/hotel/fr/chez-louis-de-uzes.fr.html,"Avec une note de 9,0"
Uzes,44.0121279,4.4196718,"Ulysse, Appartement Spacieux au Centre Historique d'Uzès en rez-de-chaussée avec extérieur, proche parking des Marroniers",https://www.booking.comhttps://www.booking.com/hotel/fr/appartement-ulysse-uzes.fr.html,"Avec une note de 9,2"
Uzes,44.0121279,4.4196718,Le Mas des Alexandrins,https://www.booking.comhttps://www.booking.com/hotel/fr/le-mas-des-alexandrins.fr.html,"Avec une note de 9,7"
Uzes,44.0121279,4.4196718,La Maison Rouge d'Uzes B&B,https://www.booking.comhttps://www.booking.com/hotel/fr/la-maison-rouge-d-uzes.fr.html,"Avec une note de 8,5"
Uzes,44.0121279,4.4196718,"Appartement moderne central avec piscine, garage privé et terrasse sud",https://www.booking.comhttps://www.booking.com/hotel/fr/le-petit-olivier-uzes.fr.html,"Avec une note de 8,3"
Uzes,44.0121279,4.4196718,Appartement dans Hotel de Flaux,https://www.booking.comhttps://www.booking.com/hotel/fr/appartement-dans-de-flaux.fr.html,"Avec une note de 9,6"
Uzes,44.0121279,4.4196718,La petite hostellerie,https://www.booking.comhttps://www.booking.com/hotel/fr/la-petite-hostellerie-uzes1.fr.html,"Avec une note de 9,0"
Uzes,44.0121279,4.4196718,Maison De La Bourgade,https://www.booking.comhttps://www.booking.com/hotel/fr/maison-de-la-bourgade.fr.html,"Avec une note de 9,5"
Uzes,44.0121279,4.4196718,Grand studio sur jardin en centre-ville,https://www.booking.comhttps://www.booking.com/hotel/fr/appartement-sur-cour-dans-le-centre-d-uzes.fr.html,"Avec une note de 9,5"
Uzes,44.0121279,4.4196718,La Maison d'Uzès Relais & Châteaux,https://www.booking.comhttps://www.booking.com/hotel/fr/la-maison-d-uza-s.fr.html,"Avec une note de 8,7"
Uzes,44.0121279,4.4196718,Patio De Violette,https://www.booking.comhttps://www.booking.com/hotel/fr/patio-de-violette.fr.html,"Avec une note de 8,6"
Uzes,44.0121279,4.4196718,Uzès Place aux Herbes Elégance Renaissance,https://www.booking.comhttps://www.booking.com/hotel/fr/uzes-place-aux-herbes-elegance-renaissance.fr.html,"Avec une note de 9,7"
Uzes,44.0121279,4.4196718,Le trente trois,https://www.booking.comhttps://www.booking.com/hotel/fr/le-trente-trois.fr.html,"Avec une note de 9,0"
Uzes,44.0121279,4.4196718,la parenthèse Hostellerie Provençale,https://www.booking.comhttps://www.booking.com/hotel/fr/hostellerie-provencale.fr.html,"Avec une note de 9,1"
Nimes,43.8374249,4.3600687,Maison Albar Hotels LâImperator,https://www.booking.comhttps://www.booking.com/hotel/fr/imperator-nimes.fr.html,"Avec une note de 9,1"
Nimes,43.8374249,4.3600687,Royal HÃ´tel,https://www.booking.comhttps://www.booking.com/hotel/fr/royal.fr.html,"Avec une note de 8,4"
Nimes,43.8374249,4.3600687,Appart'hÃ´tel Odalys City - NÃ®mes ArÃ¨nes - Palais des CongrÃ¨s,https://www.booking.comhttps://www.booking.com/hotel/fr/odalys-city-nimes-arenes.fr.html,"Avec une note de 8,5"
Nimes,43.8374249,4.3600687,"AfroBoHome, Fraicheur d'Ã©tÃ©, Familles et petits groupes, clim, 2 Ã  6 personnes, Proche centre NÃ®mes, Garage clos",https://www.booking.comhttps://www.booking.com/hotel/fr/afrobohome-terrasse-paysagere-et-amenagee-parking-gratuit-climatisation-centre-v.fr.html,"Avec une note de 9,8"
Nimes,43.8374249,4.3600687,HÃ´tel Le PrÃ© Galoffre,https://www.booking.comhttps://www.booking.com/hotel/fr/lepregaloffrenimes.fr.html,"Avec une note de 8,4"
Nimes,43.8374249,4.3600687,HÃ´tel & Spa Vatel,https://www.booking.comhttps://www.booking.com/hotel/fr/vatel.fr.html,"Avec une note de 8,4"
Nimes,43.8374249,4.3600687,Le Mas des Oliviers NÃ®mes,https://www.booking.comhttps://www.booking.com/hotel/fr/le-mas-des-oliviers-nimes.fr.html,"Avec une note de 9,4"
Nimes,43.8374249,4.3600687,Appartement nimes centre160m2 climatisation 3 chambres avec parking,https://www.booking.comhttps://www.booking.com/hotel/fr/appartement-haussmannien-nimes.fr.html,"Avec une note de 9,0"
Nimes,43.8374249,4.3600687,Comfort Aparthotel Nimes Centre,https://www.booking.comhttps://www.booking.com/hotel/fr/adagio-access-nimes.fr.html,"Avec une note de 8,0"
